date,open
8/9/2016,12.22
8/8/2016,11.29
8/7/2016,10.98
8/6/2016,10.95
8/5/2016,11.05
8/4/2016,11.21
8/3/2016,10.42
8/2/2016,8.3
8/1/2016,11.04
7/31/2016,11.86
7/30/2016,12.57
7/29/2016,12.87
7/28/2016,12.87
7/27/2016,13.05
7/26/2016,12.08
7/25/2016,13.84
7/24/2016,12.63
7/23/2016,14.4
7/22/2016,14.82
7/21/2016,12.66
7/20/2016,12.54
7/19/2016,11.63
7/18/2016,11.03
7/17/2016,11.19
7/16/2016,11.59
7/15/2016,11.88
7/14/2016,11.55
7/13/2016,10.44
7/12/2016,10.54
7/11/2016,10.58
7/10/2016,10.97
7/9/2016,10.92
7/8/2016,11.3
7/7/2016,10.07
7/6/2016,10.51
7/5/2016,10.45
7/4/2016,11.34
7/3/2016,11.85
7/2/2016,12.04
7/1/2016,12.23
6/30/2016,12.4
6/29/2016,12.76
6/28/2016,12.15
6/27/2016,14.04
6/26/2016,13.82
6/25/2016,14.28
6/24/2016,14.25
6/23/2016,13.58
6/22/2016,13.21
6/21/2016,12.71
6/20/2016,11.7
6/19/2016,12.33
6/18/2016,11.36
6/17/2016,15.49
6/16/2016,20.61
6/15/2016,18.3
6/14/2016,18.7
6/13/2016,17.55
6/12/2016,15.57
6/11/2016,14.01
6/10/2016,13.97
6/9/2016,14.49
6/8/2016,14.44
6/7/2016,14.41
6/6/2016,13.96
6/5/2016,13.85
6/4/2016,13.66
6/3/2016,13.78
6/2/2016,13.78
6/1/2016,13.83
5/31/2016,13.85
5/30/2016,12.48
5/29/2016,12.28
5/28/2016,11.56
5/27/2016,11.11
5/26/2016,12.37
5/25/2016,12.53
5/24/2016,12.62
5/23/2016,13.45
5/22/2016,14.21
5/21/2016,13.95
5/20/2016,13.73
5/19/2016,14.49
5/18/2016,13.29
5/17/2016,12.26
5/16/2016,11.04
5/15/2016,9.94
5/14/2016,10.14
5/13/2016,10.48
5/12/2016,10.1
5/11/2016,9.97
5/10/2016,9.39
5/9/2016,9.32
5/8/2016,9.44
5/7/2016,9.3
5/6/2016,9.27
5/5/2016,9.79
5/4/2016,9.43
5/3/2016,9.37
5/2/2016,10.03
5/1/2016,8.76
4/30/2016,8.83
4/29/2016,7.51
4/28/2016,7.3
4/27/2016,7.77
4/26/2016,7.5
4/25/2016,7.43
4/24/2016,8
4/23/2016,8.31
4/22/2016,7.83
4/21/2016,8.15
4/20/2016,8.54
4/19/2016,8.77
4/18/2016,8.92
4/17/2016,9.45
4/16/2016,8.48
4/15/2016,8.22
4/14/2016,8.48
4/13/2016,8.02
4/12/2016,7.53
4/11/2016,8.72
4/10/2016,8.8
4/9/2016,9.16
4/8/2016,9.74
4/7/2016,10.08
4/6/2016,10.79
4/5/2016,10.39
4/4/2016,11.1
4/3/2016,11.58
4/2/2016,11.61
4/1/2016,11.63
3/31/2016,11.41
3/30/2016,11.88
3/29/2016,11.73
3/28/2016,11.58
3/27/2016,10.5
3/26/2016,11
3/25/2016,10.69
3/24/2016,11.13
3/23/2016,12.29
3/22/2016,10.96
3/21/2016,11.97
3/20/2016,10.06
3/19/2016,10.55
3/18/2016,10.75
3/17/2016,11.14
3/16/2016,12.92
3/15/2016,13.09
3/14/2016,12.5
3/13/2016,15
3/12/2016,13.25
3/11/2016,11.25
3/10/2016,11.11
3/9/2016,11.55
3/8/2016,9.88
3/7/2016,9.5
3/6/2016,10.98
3/5/2016,11
3/4/2016,9.96
3/3/2016,9.35
3/2/2016,8.7
3/1/2016,7.59
2/29/2016,6.35
2/28/2016,6.5
2/27/2016,6.31
2/26/2016,6.03
2/25/2016,5.93
2/24/2016,6.23
2/23/2016,5.7
2/22/2016,5.6
2/21/2016,4.63
2/20/2016,4.37
2/19/2016,4.45
2/18/2016,4.36
2/17/2016,3.86
2/16/2016,4.25
2/15/2016,5.22
2/14/2016,5.2
2/13/2016,5.22
2/12/2016,5.27
2/11/2016,6.38
2/10/2016,4.35
2/9/2016,3.76
2/8/2016,3.16
2/7/2016,3
2/6/2016,2.53
2/5/2016,2.56
2/4/2016,2.57
2/3/2016,2.53
2/2/2016,2.45
2/1/2016,2.17
1/31/2016,2.2
1/30/2016,2.44
1/29/2016,2.41
1/28/2016,2.55
1/27/2016,2.42
1/26/2016,2.3
1/25/2016,2.5
1/24/2016,2.1
1/23/2016,2.03
1/22/2016,1.52
1/21/2016,1.54
1/20/2016,1.54
1/19/2016,1.22
1/18/2016,1.47
1/17/2016,1.31
1/16/2016,1.22
1/15/2016,1.2
1/14/2016,1.16
1/13/2016,1.14
1/12/2016,1.22
1/11/2016,1.08
1/10/2016,1
1/9/2016,0.985
1/8/2016,0.985
1/7/2016,0.94
1/6/2016,0.95
1/5/2016,0.9426
1/4/2016,0.95
1/3/2016,0.96
1/2/2016,0.9547
1/1/2016,0.92
12/31/2015,0.9488
12/30/2015,0.8925
12/29/2015,0.86
12/28/2015,0.8749
12/27/2015,0.918
12/26/2015,0.853
12/25/2015,0.88
12/24/2015,0.87
12/23/2015,0.8709
12/22/2015,0.88
12/21/2015,0.91
12/20/2015,1.07
12/19/2015,0.8935
12/18/2015,0.9
12/17/2015,0.94
12/16/2015,0.803
12/15/2015,1
12/14/2015,0.99
12/13/2015,0.9199
12/12/2015,0.96
12/11/2015,0.8998
12/10/2015,0.8437
12/9/2015,0.8051
12/8/2015,0.8102
12/7/2015,0.79
12/6/2015,0.825
12/5/2015,0.8699
12/4/2015,0.84
12/3/2015,0.83
12/2/2015,0.82
12/1/2015,0.87
11/30/2015,0.88
11/29/2015,0.87
11/28/2015,0.91
11/27/2015,0.88
11/26/2015,0.86
11/25/2015,0.87
11/24/2015,0.91
11/23/2015,0.92
11/22/2015,0.97
11/21/2015,0.96
11/20/2015,0.92
11/19/2015,0.94
11/18/2015,0.9973
11/17/2015,1
11/16/2015,0.925
11/15/2015,0.9193
11/14/2015,0.88
11/13/2015,0.9
11/12/2015,0.88
11/11/2015,0.75
11/10/2015,0.9
11/9/2015,0.998
11/8/2015,1
11/7/2015,0.93
11/6/2015,0.9899
11/5/2015,0.8764
11/4/2015,0.799
11/3/2015,1.06
11/2/2015,0.9878
11/1/2015,0.99
10/31/2015,0.8676
10/30/2015,1.14
10/29/2015,1.12
10/28/2015,0.99
10/27/2015,0.83
10/26/2015,0.706
10/25/2015,0.62
10/24/2015,0.5561
10/23/2015,0.5649
10/22/2015,0.609
10/21/2015,0.42
10/20/2015,0.44
10/19/2015,0.5
10/18/2015,0.505
10/17/2015,0.523
10/16/2015,0.525
10/15/2015,0.56
10/14/2015,0.5
10/13/2015,0.6017
10/12/2015,0.63
10/11/2015,0.5993
10/10/2015,0.6351
10/9/2015,0.6352
10/8/2015,0.62
10/7/2015,0.6
10/6/2015,0.6511
10/5/2015,0.6078
10/4/2015,0.6095
10/3/2015,0.6796
10/2/2015,0.6647
10/1/2015,0.6548
9/30/2015,0.7137
9/29/2015,0.6816
9/28/2015,0.6
9/27/2015,0.7008
9/26/2015,0.7703
9/25/2015,0.6823
9/24/2015,0.8
9/23/2015,0.91
9/22/2015,0.8059
9/21/2015,0.9412
9/20/2015,0.8871
9/19/2015,0.89
9/18/2015,0.8523
9/17/2015,0.875
9/16/2015,0.9363
9/15/2015,0.95
9/14/2015,0.955
9/13/2015,0.8856
9/12/2015,1.15
9/11/2015,0.9242
9/10/2015,1.19
9/9/2015,1.21
9/8/2015,1.26
9/7/2015,1.28
9/6/2015,1.34
9/5/2015,1.37
9/4/2015,1.35
9/3/2015,1.23
9/2/2015,1.14
9/1/2015,1.36
8/31/2015,1.31
8/30/2015,1.32
8/29/2015,1.18
8/28/2015,1.3
8/27/2015,1.14
8/26/2015,1.18
8/25/2015,1.27
8/24/2015,1.24
8/23/2015,1.35
8/22/2015,1.4
8/21/2015,1.44
8/20/2015,1.52
8/19/2015,1.24
8/18/2015,1.36
8/17/2015,1.3
8/16/2015,1.37
8/15/2015,1.79
8/14/2015,1.79
8/13/2015,1.88
8/12/2015,1.29
8/11/2015,0.99
8/10/2015,1.2
8/9/2015,1.2
8/8/2015,1.2
8/7/2015,3
